user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
washingtonpost,6665748878039842822,6750667278385286405,He did it! #newspaper #thatssotiktok,1571762211,9,https://www.tiktok.com/@washingtonpost/video/6750667278385286405?lang=en,266900,15900,1776,2500000
washingtonpost,6665748878039842822,6750629296445902086,No idea where she gets the energy #newspaper #thatssotiktok,1571753368,12,https://www.tiktok.com/@washingtonpost/video/6750629296445902086?lang=en,153100,692,220,705700
washingtonpost,6665748878039842822,6750311031257484550,Who has the best job? #thatssotiktok #newspaper,1571679265,16,https://www.tiktok.com/@washingtonpost/video/6750311031257484550?lang=en,100400,717,285,510500
washingtonpost,6665748878039842822,6749210507439295749,Just bought a new camcorder! #newspaper #90s #throwback,1571423029,14,https://www.tiktok.com/@washingtonpost/video/6749210507439295749?lang=en,16400,82,70,112400
washingtonpost,6665748878039842822,6748811212538121478,We have a gaming room now #riseandshine #newspaper,1571330062,11,https://www.tiktok.com/@washingtonpost/video/6748811212538121478?lang=en,98400,754,124,618600
washingtonpost,6665748878039842822,6748499083985554693,Met some colleagues in NYC today #newspaper #bureau,1571257389,17,https://www.tiktok.com/@washingtonpost/video/6748499083985554693?lang=en,55600,255,64,209600
washingtonpost,6665748878039842822,6748069590976302341,What a roller coaster of emotions #videogames #reporter #wii,1571157389,20,https://www.tiktok.com/@washingtonpost/video/6748069590976302341?lang=en,109600,314,124,350800
washingtonpost,6665748878039842822,6747704046003539206,"Starting tomorrow, Gene will be the Post’s first video game reporter #fortnite #videogames #reporter",1571072279,23,https://www.tiktok.com/@washingtonpost/video/6747704046003539206?lang=en,44700,311,291,188100
washingtonpost,6665748878039842822,6745853545364475141,What an unlucky fortune! #newspaper,1570641426,17,https://www.tiktok.com/@washingtonpost/video/6745853545364475141?lang=en,185000,1179,319,746200
washingtonpost,6665748878039842822,6745445804963613957,Josh does this every time #ihavearrived,1570546492,13,https://www.tiktok.com/@washingtonpost/video/6745445804963613957?lang=en,394500,3790,1027,1700000
washingtonpost,6665748878039842822,6745168710220270854,We got a new printer today #newspaper,1570481977,23,https://www.tiktok.com/@washingtonpost/video/6745168710220270854?lang=en,68200,301,207,227800
washingtonpost,6665748878039842822,6743978077652618502,Should we give Maverick a job? #newspaper #dog #paperboy,1570204760,19,https://www.tiktok.com/@washingtonpost/video/6743978077652618502?lang=en,36900,539,190,138600
washingtonpost,6665748878039842822,6743601683072322822,Well-earned! #facetrackingchallenge #newspaper,1570117124,15,https://www.tiktok.com/@washingtonpost/video/6743601683072322822?lang=en,40200,158,88,160300
washingtonpost,6665748878039842822,6743259422014868741,Never underestimate a hungry journalist #newspaper #gottagofast,1570037435,11,https://www.tiktok.com/@washingtonpost/video/6743259422014868741?lang=en,368300,4132,580,1800000
washingtonpost,6665748878039842822,6742915385781177605,Why are my coworkers scared of me? #halloweencountdown #newspapergirl,1569957333,11,https://www.tiktok.com/@washingtonpost/video/6742915385781177605?lang=en,70800,394,146,241100
washingtonpost,6665748878039842822,6742525763561475333,Someone’s gotta do it #battleofthecentury #newspaper,1569866616,14,https://www.tiktok.com/@washingtonpost/video/6742525763561475333?lang=en,215700,1865,444,942600
washingtonpost,6665748878039842822,6741398225250569477,"Sing, shoe! Sing! #newspaper #shoe #mozart",1569604091,15,https://www.tiktok.com/@washingtonpost/video/6741398225250569477?lang=en,141700,1996,404,862800
washingtonpost,6665748878039842822,6740648859174849798,When there’s breaking news #nosepainting #newspaper,1569429616,11,https://www.tiktok.com/@washingtonpost/video/6740648859174849798?lang=en,85100,442,288,934200
washingtonpost,6665748878039842822,6740615258999655686,Focusing is hard #newspaper #podcast #postreports,1569421793,15,https://www.tiktok.com/@washingtonpost/video/6740615258999655686?lang=en,58400,499,130,206100
washingtonpost,6665748878039842822,6740334359678569734,Is this how ASMR works? #helloautumn #cursedtiktoks #pumpkinspice,1569356391,15,https://www.tiktok.com/@washingtonpost/video/6740334359678569734?lang=en,390700,8409,1824,3800000
washingtonpost,6665748878039842822,6740254166641298694,How much pulp could a newspaper pulp if a newspaper could make pulp #deepthoughts,1569337720,8,https://www.tiktok.com/@washingtonpost/video/6740254166641298694?lang=en,59900,290,170,348400
washingtonpost,6665748878039842822,6739893072571682053,Based on a video by @death2rats #beforeandafter #newspaper,1569253646,14,https://www.tiktok.com/@washingtonpost/video/6739893072571682053?lang=en,8269,61,31,64400
washingtonpost,6665748878039842822,6738814033094298886,"GUYS IT’S ME, AN ALIEN IS NOT WEARING MY SKIN #alienbff #newspaper",1569002412,37,https://www.tiktok.com/@washingtonpost/video/6738814033094298886?lang=en,8198,132,55,55500
washingtonpost,6665748878039842822,6738391160487742726,We held a very important conference room meeting today #newspaper #noob,1568903955,15,https://www.tiktok.com/@washingtonpost/video/6738391160487742726?lang=en,56800,2527,169,330700
washingtonpost,6665748878039842822,6738017110271872261,Help we can’t log off #thatsrelatable #newspaper,1568816864,13,https://www.tiktok.com/@washingtonpost/video/6738017110271872261?lang=en,45200,344,407,153900
washingtonpost,6665748878039842822,6737646039387491590,Fashion is hard #newspaper #newspaperhat #style #fashion,1568730468,7,https://www.tiktok.com/@washingtonpost/video/6737646039387491590?lang=en,15400,193,42,121300
washingtonpost,6665748878039842822,6737305218070908166,Steven Rich is a data reporter at the Washington Post. DO NOT CROSS HIM #twosides #newspaper,1568651114,9,https://www.tiktok.com/@washingtonpost/video/6737305218070908166?lang=en,4535,60,35,71300
washingtonpost,6665748878039842822,6736163275056221445,Sometimes you just have to scream #ScreamOn #newspaper #quietroom,1568385235,13,https://www.tiktok.com/@washingtonpost/video/6736163275056221445?lang=en,54100,287,75,164400
washingtonpost,6665748878039842822,6735797137315024133,Managed to capture this magical moment in the newsroom #raisemeup #reporter #newspaper,1568299987,10,https://www.tiktok.com/@washingtonpost/video/6735797137315024133?lang=en,112200,441,175,1300000
washingtonpost,6665748878039842822,6735441905561193733,"Yesterday, Apple announced their new iPhone with THREE cameras #triphone #iphone #makeitawesome",1568217278,11,https://www.tiktok.com/@washingtonpost/video/6735441905561193733?lang=en,73900,985,360,749800
washingtonpost,6665748878039842822,6735052419002043653,The roaches 🌎🐜 #theants #newspaper #climatechange,1568126594,12,https://www.tiktok.com/@washingtonpost/video/6735052419002043653?lang=en,40900,714,240,336600
washingtonpost,6665748878039842822,6734713379224571141,"To be fair, he’s a really friendly cockroach #spookyseason #newspaper #pests",1568047654,15,https://www.tiktok.com/@washingtonpost/video/6734713379224571141?lang=en,31900,499,115,116600
washingtonpost,6665748878039842822,6733596840505232646,✌️🐢💁🏼‍♂️ #VSCO #YouOwnIt #vscogirl #newspaper,1567787690,18,https://www.tiktok.com/@washingtonpost/video/6733596840505232646?lang=en,41700,1068,160,190000
washingtonpost,6665748878039842822,6733232298453454085,Walking is hard #werktherunway #newspaper,1567702814,17,https://www.tiktok.com/@washingtonpost/video/6733232298453454085?lang=en,60500,1419,262,343700
washingtonpost,6665748878039842822,6732849865249852677,The news never takes a break #tradewars #alwayshustling #newspaper,1567613772,13,https://www.tiktok.com/@washingtonpost/video/6732849865249852677?lang=en,24700,660,135,169400
washingtonpost,6665748878039842822,6732529236017417477,Did we did it right?? #TheReplay,1567539119,13,https://www.tiktok.com/@washingtonpost/video/6732529236017417477?lang=en,3691,37,26,46800
washingtonpost,6665748878039842822,6731053811114265861,Pretty corny #newspaper #cornfields #cornyjokes #childrenofthecorn,1567195595,9,https://www.tiktok.com/@washingtonpost/video/6731053811114265861?lang=en,5525,99,55,44000
washingtonpost,6665748878039842822,6730616321492389126,It was fun while it lasted #goodbyesummer #imnotready #PSL #newspaper,1567093734,13,https://www.tiktok.com/@washingtonpost/video/6730616321492389126?lang=en,90900,1816,250,514400
washingtonpost,6665748878039842822,6729868551651347718,This took a turn #newspaper #NotEarninApp,1566919630,13,https://www.tiktok.com/@washingtonpost/video/6729868551651347718?lang=en,3724,67,35,39700
washingtonpost,6665748878039842822,6729503896596696326,"Thank you for this heavenly sound, @thenelsonboys. It rang triumphantly throughout our newsroom.",1566834728,9,https://www.tiktok.com/@washingtonpost/video/6729503896596696326?lang=en,322700,15300,1346,1900000
washingtonpost,6665748878039842822,6728374205261352197,We make a paper with news on it! #newspaper #whatashame,1566571701,8,https://www.tiktok.com/@washingtonpost/video/6728374205261352197?lang=en,39700,652,194,309500
washingtonpost,6665748878039842822,6728042199071673606,Raise your hand if you love Greenland ✋ #newspaper #Denmark #Greenland,1566494400,19,https://www.tiktok.com/@washingtonpost/video/6728042199071673606?lang=en,2829,35,28,42300
washingtonpost,6665748878039842822,6727393108817972485,ACTUAL BREAKING NEWS: Sony and Disney couldn’t reach a deal. Spidey is no longer in Avengers films.,1566343275,39,https://www.tiktok.com/@washingtonpost/video/6727393108817972485?lang=en,6472,277,89,53200
washingtonpost,6665748878039842822,6727282306047823109,COME BACK #interns #college101 #newspaper,1566317474,23,https://www.tiktok.com/@washingtonpost/video/6727282306047823109?lang=en,190700,1529,164,863500
washingtonpost,6665748878039842822,6726945437527330054,Please stop calling me #throwbacktech #newspaper #teddyruxpin,1566239040,25,https://www.tiktok.com/@washingtonpost/video/6726945437527330054?lang=en,3679,44,39,41400
washingtonpost,6665748878039842822,6725847137604635910,We put a lot of thought into this truce #newspaper #truce @thedailyshow,1565983321,17,https://www.tiktok.com/@washingtonpost/video/6725847137604635910?lang=en,2000,17,26,38800
washingtonpost,6665748878039842822,6725494249674018054,The Great TikTok Wars are upon us. Whose side will you choose? #feud #newspaper @thedailyshow,1565901158,25,https://www.tiktok.com/@washingtonpost/video/6725494249674018054?lang=en,4211,70,140,49300
washingtonpost,6665748878039842822,6725456760112499974,The Daily what now? #feud #newpaper @thedailyshow,1565892429,32,https://www.tiktok.com/@washingtonpost/video/6725456760112499974?lang=en,10300,225,103,83700
washingtonpost,6665748878039842822,6725029052173896966,What should we do at the fair today? #summertrip #iowastatefair #newspaper,1565792847,10,https://www.tiktok.com/@washingtonpost/video/6725029052173896966?lang=en,3689,92,63,41800
washingtonpost,6665748878039842822,6724799476898336005,"One Iowa State Fair on-a-stick, please #iowacheck #baconballs",1565739396,15,https://www.tiktok.com/@washingtonpost/video/6724799476898336005?lang=en,15200,144,122,310300
washingtonpost,6665748878039842822,6724699324334247173,Here’s what Stoney at the Waveland Cafe in Iowa thinks about @thedailyshow’s tiktok. #duet,1565716076,15,https://www.tiktok.com/@washingtonpost/video/6724699324334247173?lang=en,2797,16,24,34300
washingtonpost,6665748878039842822,6724366467925560581,I like big boars #IowaStateFair #allweek,1565638576,12,https://www.tiktok.com/@washingtonpost/video/6724366467925560581?lang=en,3967,172,50,38000
washingtonpost,6665748878039842822,6722881247355473158,Breaking news #waluigi #foryou #newspaper,1565292771,15,https://www.tiktok.com/@washingtonpost/video/6722881247355473158?lang=en,81000,4187,435,600000
washingtonpost,6665748878039842822,6722431725827280133,UGH MY PARENTS DON’T GET ME #buffering #newspaper #tiktoklife,1565188109,15,https://www.tiktok.com/@washingtonpost/video/6722431725827280133?lang=en,4601,67,45,42700
washingtonpost,6665748878039842822,6722077740557782277,"Shoutout to my homie, public broadcasting #ReadingChallenge #fulfillment #zoom",1565105691,16,https://www.tiktok.com/@washingtonpost/video/6722077740557782277?lang=en,1741,25,40,28100
washingtonpost,6665748878039842822,6721733576968211718,Sometimes you just need a break #newspaper #realtalk,1565025558,31,https://www.tiktok.com/@washingtonpost/video/6721733576968211718?lang=en,17100,293,90,75500
washingtonpost,6665748878039842822,6720683221928955141,"It’s been #oneyearoftiktok, but just two months for us. Follow for more #newspaper shenanigans.",1564781005,27,https://www.tiktok.com/@washingtonpost/video/6720683221928955141?lang=en,2672,26,32,29700
washingtonpost,6665748878039842822,6720601367653747973,"Need a nap, that was exhausting #newspaper #reporter #foryou",1564761945,14,https://www.tiktok.com/@washingtonpost/video/6720601367653747973?lang=en,5849,122,63,65600
washingtonpost,6665748878039842822,6720235328415747333,Went to the wrong meeting again smh #bachelorette #countrymusic #demdebate,1564676720,21,https://www.tiktok.com/@washingtonpost/video/6720235328415747333?lang=en,3242,175,38,34600
washingtonpost,6665748878039842822,6720022939347012870,Four million a year is still a lot though #demdebate #kamalaharris,1564627273,10,https://www.tiktok.com/@washingtonpost/video/6720022939347012870?lang=en,3027,116,42,38000
washingtonpost,6665748878039842822,6720018868905004293,OH YEAAAAAAAH #koolaid #demdebate,1564626325,10,https://www.tiktok.com/@washingtonpost/video/6720018868905004293?lang=en,2083,127,39,31100
washingtonpost,6665748878039842822,6719877906643832069,PLANT IS DEAD soireeeeeee #officelife #newspaper #officeplants,1564593501,33,https://www.tiktok.com/@washingtonpost/video/6719877906643832069?lang=en,12900,109,45,80200
washingtonpost,6665748878039842822,6719466465688341766,Ready for work #ZeldaTheDog #newspaper #PurseDog,1564497707,9,https://www.tiktok.com/@washingtonpost/video/6719466465688341766?lang=en,5004,94,60,37300
washingtonpost,6665748878039842822,6718071099155942661,The Nice Cream Challenge is here #friyay #foryou #nicecream #challenge,1564172821,11,https://www.tiktok.com/@washingtonpost/video/6718071099155942661?lang=en,2043,25,38,29400
washingtonpost,6665748878039842822,6718014743795322117,What does she even do here #newspaper #kardashian #summerjob,1564159700,32,https://www.tiktok.com/@washingtonpost/video/6718014743795322117?lang=en,68600,1313,280,393200
washingtonpost,6665748878039842822,6717618706039557381,"Steven didn’t choose the database editor life, the database editor life chose him #foryou #newspaper",1564067500,16,https://www.tiktok.com/@washingtonpost/video/6717618706039557381?lang=en,10500,450,112,123600
washingtonpost,6665748878039842822,6717341064614759686,"It’s been a long day, folks #Mueller #summerjobs #foryou",1564002847,10,https://www.tiktok.com/@washingtonpost/video/6717341064614759686?lang=en,3294,42,37,42400
washingtonpost,6665748878039842822,6717254830664060166,"In case it wasn’t clear, we’re covering Robert Mueller III testifying before Congress #summerjobs",1563982770,13,https://www.tiktok.com/@washingtonpost/video/6717254830664060166?lang=en,3487,135,60,34400
washingtonpost,6665748878039842822,6716906538826468614,How did we do #awkotaco #foryou,1563901673,44,https://www.tiktok.com/@washingtonpost/video/6716906538826468614?lang=en,10000,261,85,89800
washingtonpost,6665748878039842822,6716519595533929733,Who will you choose? #bobwoodward #foryou,1563811581,19,https://www.tiktok.com/@washingtonpost/video/6716519595533929733?lang=en,16400,480,158,111400
washingtonpost,6665748878039842822,6715432382628891909,edistuo toh s’ti #upsidedown,1563558444,13,https://www.tiktok.com/@washingtonpost/video/6715432382628891909?lang=en,3058,50,75,32700
washingtonpost,6665748878039842822,6715047744446139654,what is art #art #duet #weareallart #foryou,1563468889,22,https://www.tiktok.com/@washingtonpost/video/6715047744446139654?lang=en,4326,113,81,38000
washingtonpost,6665748878039842822,6714650801144335621,"wow what a cool, innocent trick! #podcast #lizzo #foryou #PostReports #area51",1563376468,16,https://www.tiktok.com/@washingtonpost/video/6714650801144335621?lang=en,49300,4157,755,349500
washingtonpost,6665748878039842822,6714298653349006598,WE JUST SAW LIEV SCHRIEBER!!!! #summerlove #Liev #spotted #spotlight,1563294477,17,https://www.tiktok.com/@washingtonpost/video/6714298653349006598?lang=en,3210,69,54,41700
washingtonpost,6665748878039842822,6713942760015006981,Time travel can be scary guys #timetravel #distorted #foryou,1563211614,16,https://www.tiktok.com/@washingtonpost/video/6713942760015006981?lang=en,16900,464,163,105500
washingtonpost,6665748878039842822,6712418535777242373,SILENCE BRAND!!!!!!!!!! #kasstheme #mirrorchallenge #newspaper,1562856728,16,https://www.tiktok.com/@washingtonpost/video/6712418535777242373?lang=en,4017,46,106,40900
washingtonpost,6665748878039842822,6712057517100240133,Spotted in the newsroom #tiktokspotted #infinityswirl #newspaper,1562772672,13,https://www.tiktok.com/@washingtonpost/video/6712057517100240133?lang=en,14900,272,132,238200
washingtonpost,6665748878039842822,6711684137004043525,Get ready #worldtour #lunchtime #foryou #guacamole,1562685738,15,https://www.tiktok.com/@washingtonpost/video/6711684137004043525?lang=en,22700,436,241,151700
washingtonpost,6665748878039842822,6711317761592659206,Newspaper’s here!!! #newspaper #delivery #elevator #foryou,1562600434,16,https://www.tiktok.com/@washingtonpost/video/6711317761592659206?lang=en,78000,1797,496,2200000
washingtonpost,6665748878039842822,6710224837354196229,Reading is fun! #librarycard #theroadnottaken #newspaper,1562345968,12,https://www.tiktok.com/@washingtonpost/video/6710224837354196229?lang=en,6854,145,60,94100
washingtonpost,6665748878039842822,6709456027554680069,"Thank you, trees. #newspaper #design #foryou",1562166966,10,https://www.tiktok.com/@washingtonpost/video/6709456027554680069?lang=en,14300,365,122,258700
washingtonpost,6665748878039842822,6709086186775776518,I’m grounded for a month. #work #birds #inspect,1562080855,14,https://www.tiktok.com/@washingtonpost/video/6709086186775776518?lang=en,97200,3305,402,496300
washingtonpost,6665748878039842822,6708712314356370694,Interesting #rankit #foryou #meme #newspaper,1561993806,8,https://www.tiktok.com/@washingtonpost/video/6708712314356370694?lang=en,28600,379,212,204000
washingtonpost,6665748878039842822,6707229141579599110,So that’s where newspapers come from #newspaper #plant #washingtonpost,1561648478,16,https://www.tiktok.com/@washingtonpost/video/6707229141579599110?lang=en,14100,297,181,100000
washingtonpost,6665748878039842822,6706883624613973253,"Thank you, wikiHow. #journalist #workfam #pulitzer #foryou #meme",1561568031,12,https://www.tiktok.com/@washingtonpost/video/6706883624613973253?lang=en,18800,478,133,135500
washingtonpost,6665748878039842822,6706482036166626565,When the newsroom is three floors and snacks are on the bottom floor #foryou #meme #workfam #help,1561474529,30,https://www.tiktok.com/@washingtonpost/video/6706482036166626565?lang=en,122100,2502,473,649900
washingtonpost,6665748878039842822,6706109495786867973,George Washington wyd #grilling #workfam #foryou,1561387790,13,https://www.tiktok.com/@washingtonpost/video/6706109495786867973?lang=en,9605,295,77,59400
washingtonpost,6665748878039842822,6704630451069259014,Got suspended from school for this #job #9to5 #woozyface #meme #foryou,1561043423,9,https://www.tiktok.com/@washingtonpost/video/6704630451069259014?lang=en,7811,106,103,86700
washingtonpost,6665748878039842822,6703526838691450118,Is MTV Cribs still a show? #throwback #theoffice #newspaper #foryou,1560786469,19,https://www.tiktok.com/@washingtonpost/video/6703526838691450118?lang=en,3364,36,47,62300
washingtonpost,6665748878039842822,6702035089548643589,Finally found a use for the 🥴 emoji #theoffice #woozy #coffee #foryou,1560439144,16,https://www.tiktok.com/@washingtonpost/video/6702035089548643589?lang=en,2545,48,47,36700
washingtonpost,6665748878039842822,6701709873614163205,You can still get the Washington Post delivered. #Maverick #Newspaper #ForYou,1560363424,14,https://www.tiktok.com/@washingtonpost/video/6701709873614163205?lang=en,13800,485,173,96300
washingtonpost,6665748878039842822,6701332178854219014,Sorry today’s TikTok took so long. Coffee machine broke. #newspaper #technology #triangle,1560275485,26,https://www.tiktok.com/@washingtonpost/video/6701332178854219014?lang=en,81600,897,225,649900
washingtonpost,6665748878039842822,6700922981272521990,THE MANIAC’S IN THE MAILBOX #newspaper #spongebob #foryou,1560180211,10,https://www.tiktok.com/@washingtonpost/video/6700922981272521990?lang=en,22200,606,149,131500
washingtonpost,6665748878039842822,6699815387766197509,Gotcha #newspaper #foryou #washingtonpost #facts,1559922329,11,https://www.tiktok.com/@washingtonpost/video/6699815387766197509?lang=en,9090,632,226,132700
washingtonpost,6665748878039842822,6699462527706729733,Washington Post TikTok auditions were held today #newsroom #comedy #foryou #benbradlee @genepark01,1559840173,15,https://www.tiktok.com/@washingtonpost/video/6699462527706729733?lang=en,16700,325,103,115100
washingtonpost,6665748878039842822,6699081028029402373,After coffee but before lunch #comedy #newsroom #foryou,1559751348,14,https://www.tiktok.com/@washingtonpost/video/6699081028029402373?lang=en,189400,2571,432,1400000
washingtonpost,6665748878039842822,6698696445689597189,When you didn’t finish your assignment #foryou #whatchasay #meme  #officelife #featureme @genepark01,1559661805,9,https://www.tiktok.com/@washingtonpost/video/6698696445689597189?lang=en,8814,184,102,105300
washingtonpost,6665748878039842822,6698301650987126022,Just another Monday for ‘Ned the Newshound’  #foryou #foryoupage #crisscross #applesauce,1559569885,11,https://www.tiktok.com/@washingtonpost/video/6698301650987126022?lang=en,4799,167,77,56200
washingtonpost,6665748878039842822,6697200342314011909,The National Spelling Bee had EIGHT co-champions #foryou #foryoupage #lookdown #yourhighness,1559313466,29,https://www.tiktok.com/@washingtonpost/video/6697200342314011909?lang=en,3749,81,141,42400
washingtonpost,6665748878039842822,6696817716495387910,help we can’t stop #priorities #foryou #foryoupage #meme #washingtonpost #stairs #news,1559224379,8,https://www.tiktok.com/@washingtonpost/video/6696817716495387910?lang=en,44100,1074,345,322800
washingtonpost,6665748878039842822,6696474974242213126,Like a private school but not at all #foryou #foryoupage #newsroom #glamorous #kcups #poppinkcups,1559144579,16,https://www.tiktok.com/@washingtonpost/video/6696474974242213126?lang=en,4104,105,79,62900
washingtonpost,6665748878039842822,6694608190849420550,Big if true #dayjob #foryou #newspaper #meme #canikeepmyjob #fired,1558709934,11,https://www.tiktok.com/@washingtonpost/video/6694608190849420550?lang=en,13200,412,119,106700
washingtonpost,6665748878039842822,6694229341028486405,Did we do it right #foryou #comedy #parents #work #fellowkids,1558621726,7,https://www.tiktok.com/@washingtonpost/video/6694229341028486405?lang=en,46300,1773,617,392300
washingtonpost,6665748878039842822,6693881309040741637,When you remember you work at a newspaper. #nostalgia #washingtonpost #newspaper #foryou,1558540694,15,https://www.tiktok.com/@washingtonpost/video/6693881309040741637?lang=en,5675,131,84,77000
washingtonpost,6665748878039842822,6693497413509844229,Fame has really gone to Zelda’s head. #firstpost #dog #newspaper,1558451311,27,https://www.tiktok.com/@washingtonpost/video/6693497413509844229?lang=en,4068,113,28,46400
